,id,year,week,team,pts_for,opponent,pts_against,wins,cum_season_wins
2424,20151321,2015,13,Ceej,89.92,Benny,127.84,0.0,6.0
212,20151531,2015,15,Ceej,64.56,Ost,95.66,0.0,6.0
220,20151611,2015,16,Ceej,66.24,Rades,93.46,0.0,6.0
714,20160111,2016,1,Ceej,100.96,Schingen,102.22,0.0,0.0
492,20160202,2016,2,Ceej,118.92,Lude,87.18,1.0,1.0
784,20160312,2016,3,Ceej,56.38,Benny,91.34,0.0,1.0
797,20160421,2016,4,Ceej,73.5,Strand,80.08,0.0,1.0
1017,20160521,2016,5,Ceej,64.18,Frank,97.52,0.0,1.0
1029,20160621,2016,6,Ceej,110.02,Ost,85.98,1.0,2.0
1041,20160721,2016,7,Ceej,104.08,Rades,87.54,1.0,3.0
1053,20160821,2016,8,Ceej,122.68,Gresh,78.66,1.0,4.0
1197,20160921,2016,9,Ceej,93.2,Winks,102.32,0.0,4.0
1209,20161021,2016,10,Ceej,94.94,Sarge,109.24,0.0,4.0
1221,20161121,2016,11,Ceej,67.38,Faber,70.68,0.0,4.0
1231,20161211,2016,12,Ceej,75.24,Schingen,72.94,1.0,5.0
1242,20161302,2016,13,Ceej,79.18,Lude,126.72,0.0,5.0
1256,20161412,2016,14,Ceej,66.6,Benny,73.94,0.0,5.0
1509,20161521,2016,15,Ceej,65.8,Ost,117.86,0.0,5.0
2083,20170121,2017,1,Ceej,73.94,Strand,104.08,0.0,0.0
2263,20170221,2017,2,Ceej,75.72,Gresh,105.94,0.0,0.0
2271,20170321,2017,3,Ceej,105.12,Faber,79.1,1.0,1.0
233,20170421,2017,4,Ceej,107.86,Ost,91.98,1.0,2.0
245,20170521,2017,5,Ceej,91.94,Schingen,44.58,1.0,3.0
254,20170602,2017,6,Ceej,67.92,Lude,93.92,0.0,3.0
57,20170721,2017,7,Ceej,89.48,Frank,75.28,1.0,4.0
1535,20170812,2017,8,Ceej,70.12,Benny,87.72,0.0,4.0
1548,20170921,2017,9,Ceej,88.44,Winks,76.1,1.0,5.0
100,20171021,2017,10,Ceej,105.6,Rades,103.16,1.0,6.0
110,20171111,2017,11,Ceej,70.86,Sarge,67.1,1.0,7.0
124,20171221,2017,12,Ceej,108.26,Strand,96.14,1.0,8.0
1562,20171321,2017,13,Ceej,119.48,Gresh,118.16,1.0,9.0
2442,20171502,2017,15,Ceej,109.94,Lude,81.98,1.0,10.0
2457,20171621,2017,16,Ceej,77.56,Schingen,91.48,0.0,10.0
260,20180121,2018,1,Ceej,128.14,Schingen,105.36,1.0,1.0
272,20180221,2018,2,Ceej,69.04,Strand,115.18,0.0,1.0
284,20180321,2018,3,Ceej,109.6,Rades,90.4,1.0,2.0
402,20180421,2018,4,Ceej,66.02,Frank,87.5,0.0,2.0
2480,20180502,2018,5,Ceej,134.98,Lude,76.14,1.0,3.0
2493,20180611,2018,6,Ceej,113.3,Gresh,122.98,0.0,3.0
899,20180712,2018,7,Ceej,63.88,Benny,85.1,0.0,3.0
2506,20180821,2018,8,Ceej,85.84,Sarge,141.42,0.0,3.0
2518,20180921,2018,9,Ceej,94.76,Winks,94.44,1.0,4.0
2530,20181021,2018,10,Ceej,69.46,Faber,71.76,0.0,4.0
2542,20181121,2018,11,Ceej,79.38,Ost,116.02,0.0,4.0
549,20181221,2018,12,Ceej,70.52,Schingen,85.48,0.0,4.0
561,20181321,2018,13,Ceej,90.82,Strand,100.24,0.0,4.0
2546,20181401,2018,14,Ceej,69.94,Faber,73.88,0.0,4.0
2558,20181521,2018,15,Ceej,77.66,Schingen,79.0,0.0,4.0
2585,20190152,2019,1,Ceej,87.5,Winks,64.72,1.0,1.0
2589,20190212,2019,2,Ceej,85.16,Ost,88.76,0.0,1.0
2609,20190352,2019,3,Ceej,119.54,Frank,91.86,1.0,2.0
2615,20190422,2019,4,Ceej,68.02,Benny,57.5,1.0,3.0
511,20190552,2019,5,Ceej,95.68,Gresh,110.9,0.0,3.0
2629,20190632,2019,6,Ceej,101.42,Strand,46.32,1.0,4.0
2645,20190752,2019,7,Ceej,56.96,Schingen,84.26,0.0,4.0
617,20190842,2019,8,Ceej,82.3,Sarge,102.32,0.0,4.0
631,20190952,2019,9,Ceej,89.48,Rades,63.6,1.0,5.0
643,20191052,2019,10,Ceej,75.18,Faber,77.08,0.0,5.0
645,20191102,2019,11,Ceej,103.76,Lude,66.82,1.0,6.0
2659,20191252,2019,12,Ceej,64.98,Winks,56.46,1.0,7.0
805,20191312,2019,13,Ceej,75.0,Ost,112.84,0.0,7.0
2665,20191412,2019,14,Ceej,94.06,Strand,143.54,0.0,7.0
2681,20191552,2019,15,Ceej,57.38,Gresh,76.98,0.0,7.0
919,20050142,2005,1,Faber,78.72,Sarge,92.46,0.0,0.0
933,20050252,2005,2,Faber,91.44,Schingen,65.14,1.0,1.0
944,20050351,2005,3,Faber,135.8,Ceej,158.84,0.0,1.0
11,20050451,2005,4,Faber,53.7,Gresh,93.96,0.0,1.0
21,20050541,2005,5,Faber,93.04,Benny,63.2,1.0,2.0
33,20050641,2005,6,Faber,110.98,Rades,93.94,1.0,3.0
38,20050702,2005,7,Faber,81.3,Lude,90.02,0.0,3.0
66,20050812,2005,8,Faber,99.22,Winks,83.86,1.0,4.0
81,20050922,2005,9,Faber,110.4,Strand,62.6,1.0,5.0
95,20051032,2005,10,Faber,102.8,Ost,89.5,1.0,6.0
143,20051142,2005,11,Faber,113.98,Frank,137.74,0.0,6.0
155,20051242,2005,12,Faber,103.42,Sarge,95.46,1.0,7.0
169,20051352,2005,13,Faber,77.44,Schingen,67.64,1.0,8.0
171,20051402,2005,14,Faber,134.06,Sarge,96.18,1.0,9.0
178,20051521,2005,15,Faber,127.82,Rades,121.2,1.0,10.0
181,20051602,2005,16,Faber,76.8,Frank,72.54,1.0,11.0
289,20060122,2006,1,Faber,61.48,Winks,77.98,0.0,0.0
990,20060232,2006,2,Faber,68.3,Ceej,105.6,0.0,0.0
1002,20060332,2006,3,Faber,117.46,Benny,79.28,1.0,1.0
306,20060442,2006,4,Faber,108.62,Rades,74.06,1.0,2.0
325,20060542,2006,5,Faber,72.8,Strand,92.2,0.0,2.0
339,20060652,2006,6,Faber,109.6,Frank,107.5,1.0,3.0
351,20060751,2006,7,Faber,83.56,Schingen,78.64,1.0,4.0
363,20060851,2006,8,Faber,69.08,Gresh,128.12,0.0,4.0
366,20060902,2006,9,Faber,113.36,Lude,96.14,1.0,5.0
380,20061012,2006,10,Faber,77.3,Sarge,108.78,0.0,5.0
394,20061122,2006,11,Faber,40.08,Ost,86.28,0.0,5.0
407,20061222,2006,12,Faber,78.44,Winks,122.66,0.0,5.0
421,20061332,2006,13,Faber,113.38,Ceej,67.22,1.0,6.0
515,20070111,2007,1,Faber,77.42,Schingen,57.5,1.0,1.0
567,20070202,2007,2,Faber,73.78,Lude,118.3,0.0,1.0
581,20070312,2007,3,Faber,105.62,Ost,91.76,1.0,2.0
1172,20070421,2007,4,Faber,93.62,Frank,72.46,1.0,3.0
1184,20070521,2007,5,Faber,61.72,Sarge,89.5,0.0,3.0
602,20070621,2007,6,Faber,56.34,Winks,126.66,0.0,3.0
662,20070721,2007,7,Faber,76.66,Ceej,88.18,0.0,3.0
671,20070821,2007,8,Faber,82.4,Gresh,72.2,1.0,4.0
683,20070921,2007,9,Faber,95.3,Strand,89.24,1.0,5.0
695,20071021,2007,10,Faber,89.82,Benny,105.28,0.0,5.0
707,20071121,2007,11,Faber,71.82,Rades,87.22,0.0,5.0
725,20071211,2007,12,Faber,106.08,Schingen,79.06,1.0,6.0
736,20071302,2007,13,Faber,102.12,Lude,94.4,1.0,7.0
749,20071411,2007,14,Faber,112.66,Rades,115.96,0.0,7.0
752,20071502,2007,15,Faber,117.34,Lude,55.08,1.0,8.0
195,20080141,2008,1,Faber,75.48,Frank,57.8,1.0,1.0
1262,20080241,2008,2,Faber,83.46,Ceej,81.94,1.0,2.0
1272,20080331,2008,3,Faber,68.84,Gresh,62.64,1.0,3.0
1284,20080431,2008,4,Faber,68.64,Rades,69.18,0.0,3.0
821,20080502,2008,5,Faber,81.06,Lude,103.32,0.0,3.0
835,20080612,2008,6,Faber,70.1,Strand,144.64,0.0,3.0
849,20080722,2008,7,Faber,123.54,Winks,66.74,1.0,4.0
863,20080832,2008,8,Faber,104.86,Sarge,74.32,1.0,5.0
877,20080942,2008,9,Faber,48.8,Ost,84.56,0.0,5.0
903,20081051,2008,10,Faber,86.2,Schingen,74.08,1.0,6.0
950,20081151,2008,11,Faber,55.42,Benny,63.54,0.0,6.0
960,20081241,2008,12,Faber,61.72,Frank,115.34,0.0,6.0
971,20081341,2008,13,Faber,85.06,Ceej,101.8,0.0,6.0
319,20090121,2009,1,Faber,123.86,Benny,97.62,1.0,1.0
1073,20090221,2009,2,Faber,72.44,Gresh,147.54,0.0,1.0
1082,20090302,2009,3,Faber,89.46,Lude,75.5,1.0,2.0
1349,20090412,2009,4,Faber,85.06,Ceej,104.42,0.0,2.0
1363,20090522,2009,5,Faber,75.9,Rades,79.04,0.0,2.0
1376,20090631,2009,6,Faber,91.02,Schingen,91.46,0.0,2.0
1087,20090731,2009,7,Faber,118.04,Winks,126.54,0.0,2.0
1099,20090831,2009,8,Faber,70.08,Frank,100.26,0.0,2.0
1111,20090931,2009,9,Faber,104.54,Sarge,108.96,0.0,2.0
1123,20091031,2009,10,Faber,80.56,Strand,75.6,1.0,3.0
1135,20091131,2009,11,Faber,82.56,Ost,72.02,1.0,4.0
1145,20091221,2009,12,Faber,82.72,Benny,122.84,0.0,4.0
1157,20091321,2009,13,Faber,124.22,Gresh,78.58,1.0,5.0
1287,20100101,2010,1,Faber,61.76,Lude,82.02,0.0,0.0
1298,20100201,2010,2,Faber,77.36,Ceej,47.26,1.0,1.0
1310,20100301,2010,3,Faber,112.64,Winks,72.44,1.0,2.0
1404,20100401,2010,4,Faber,66.16,Benny,85.1,0.0,2.0
1416,20100501,2010,5,Faber,78.78,Rades,96.04,0.0,2.0
1318,20100601,2010,6,Faber,75.9,Sarge,93.48,0.0,2.0
1330,20100701,2010,7,Faber,87.16,Frank,72.56,1.0,3.0
1390,20100801,2010,8,Faber,87.78,Schingen,86.94,1.0,4.0
1430,20100901,2010,9,Faber,102.02,Ost,112.96,0.0,4.0
1442,20101001,2010,10,Faber,109.92,Gresh,75.36,1.0,5.0
446,20101101,2010,11,Faber,130.52,Strand,65.18,1.0,6.0
458,20101201,2010,12,Faber,95.22,Lude,63.1,1.0,7.0
1458,20101301,2010,13,Faber,91.18,Ceej,91.34,0.0,7.0
1478,20101501,2010,15,Faber,111.48,Schingen,82.6,1.0,8.0
1490,20101601,2010,16,Faber,65.42,Winks,83.6,0.0,8.0
1578,20110122,2011,1,Faber,89.5,Winks,126.68,0.0,0.0
1592,20110232,2011,2,Faber,105.82,Ost,91.1,1.0,1.0
1598,20110332,2011,3,Faber,93.44,Sarge,81.72,1.0,2.0
1612,20110442,2011,4,Faber,76.58,Rades,87.58,0.0,2.0
1624,20110542,2011,5,Faber,72.5,Ceej,111.94,0.0,2.0
1638,20110652,2011,6,Faber,74.28,Schingen,93.8,0.0,2.0
1649,20110751,2011,7,Faber,76.36,Frank,50.42,1.0,3.0
1661,20110851,2011,8,Faber,106.66,Benny,87.96,1.0,4.0
1664,20110902,2011,9,Faber,97.1,Lude,86.32,1.0,5.0
1678,20111012,2011,10,Faber,113.66,Gresh,84.52,1.0,6.0
1691,20111122,2011,11,Faber,73.7,Strand,119.08,0.0,6.0
1703,20111222,2011,12,Faber,118.42,Winks,79.44,1.0,7.0
1717,20111332,2011,13,Faber,127.16,Ost,105.72,1.0,8.0
1729,20111432,2011,14,Faber,130.9,Ceej,111.14,1.0,9.0
1731,20111502,2011,15,Faber,109.8,Lude,100.78,1.0,10.0
1745,20111612,2011,16,Faber,93.66,Strand,92.5,1.0,11.0
469,20120142,2012,1,Faber,79.4,Frank,99.44,0.0,0.0
483,20120252,2012,2,Faber,110.3,Winks,99.3,1.0,1.0
1772,20120351,2012,3,Faber,110.72,Gresh,80.28,1.0,2.0
1760,20120451,2012,4,Faber,62.14,Rades,94.96,0.0,2.0
1779,20120541,2012,5,Faber,51.48,Benny,101.88,0.0,2.0
1790,20120641,2012,6,Faber,81.04,Schingen,116.94,0.0,2.0
1795,20120702,2012,7,Faber,88.12,Lude,74.96,1.0,3.0
1809,20120812,2012,8,Faber,111.28,Strand,81.18,1.0,4.0
1823,20120922,2012,9,Faber,106.4,Sarge,117.04,0.0,4.0
1837,20121032,2012,10,Faber,85.96,Ost,91.0,0.0,4.0
1851,20121142,2012,11,Faber,95.94,Ceej,65.24,1.0,5.0
1863,20121242,2012,12,Faber,74.84,Frank,96.92,0.0,5.0
1877,20121352,2012,13,Faber,96.22,Winks,91.44,1.0,6.0
1896,20121551,2012,15,Faber,87.84,Gresh,118.46,0.0,6.0
1901,20121612,2012,16,Faber,104.32,Strand,57.9,1.0,7.0
531,20130122,2013,1,Faber,98.46,Ost,66.72,1.0,1.0
1914,20130232,2013,2,Faber,107.16,Winks,104.02,1.0,2.0
1926,20130332,2013,3,Faber,77.94,Ceej,94.2,0.0,2.0
1940,20130442,2013,4,Faber,75.24,Schingen,101.08,0.0,2.0
1952,20130542,2013,5,Faber,116.96,Benny,92.68,1.0,3.0
1966,20130652,2013,6,Faber,82.74,Rades,106.38,0.0,3.0
1977,20130751,2013,7,Faber,126.52,Strand,88.84,1.0,4.0
1989,20130851,2013,8,Faber,110.44,Frank,71.7,1.0,5.0
1992,20130902,2013,9,Faber,79.92,Lude,78.46,1.0,6.0
2006,20131012,2013,10,Faber,66.3,Sarge,77.78,0.0,6.0
2020,20131122,2013,11,Faber,128.36,Gresh,54.8,1.0,7.0
2032,20131222,2013,12,Faber,78.48,Ost,102.82,0.0,7.0
2046,20131332,2013,13,Faber,76.88,Winks,91.2,0.0,7.0
2057,20131431,2013,14,Faber,86.06,Strand,117.58,0.0,7.0
2064,20131522,2013,15,Faber,96.04,Gresh,90.02,1.0,8.0
2090,20140112,2014,1,Faber,85.46,Strand,65.96,1.0,1.0
2104,20140222,2014,2,Faber,122.28,Gresh,75.54,1.0,2.0
2116,20140322,2014,3,Faber,93.82,Rades,93.94,0.0,2.0
2130,20140432,2014,4,Faber,89.02,Ceej,97.98,0.0,2.0
2141,20140532,2014,5,Faber,101.94,Benny,71.72,1.0,3.0
2155,20140642,2014,6,Faber,87.14,Frank,75.82,1.0,4.0
2167,20140742,2014,7,Faber,84.72,Winks,85.66,0.0,4.0
2181,20140852,2014,8,Faber,94.56,Sarge,141.44,0.0,4.0
2192,20140951,2014,9,Faber,76.16,Schingen,140.96,0.0,4.0
2195,20141002,2014,10,Faber,48.38,Lude,86.34,0.0,4.0
2209,20141112,2014,11,Faber,95.9,Ost,49.62,1.0,5.0
2221,20141212,2014,12,Faber,82.6,Strand,97.66,0.0,5.0
772,20141322,2014,13,Faber,107.34,Gresh,117.5,0.0,5.0
2233,20141502,2014,15,Faber,99.52,Lude,70.94,1.0,6.0
2251,20141632,2014,16,Faber,148.16,Sarge,69.92,1.0,7.0
2282,20150132,2015,1,Faber,128.54,Gresh,81.92,1.0,1.0
2296,20150242,2015,2,Faber,41.1,Ost,76.82,0.0,1.0
2308,20150342,2015,3,Faber,76.64,Winks,109.3,0.0,1.0
2322,20150452,2015,4,Faber,119.42,Sarge,90.74,1.0,2.0
2334,20150551,2015,5,Faber,100.5,Schingen,114.84,0.0,2.0
2346,20150651,2015,6,Faber,132.42,Rades,77.3,1.0,3.0
2356,20150741,2015,7,Faber,114.24,Benny,89.18,1.0,4.0
2361,20150802,2015,8,Faber,77.04,Lude,69.88,1.0,5.0
2375,20150912,2015,9,Faber,79.2,Frank,105.44,0.0,5.0
2389,20151022,2015,10,Faber,67.38,Strand,88.76,0.0,5.0
2403,20151132,2015,11,Faber,66.02,Ceej,79.08,0.0,5.0
2415,20151232,2015,12,Faber,107.0,Gresh,67.92,1.0,6.0
2429,20151342,2015,13,Faber,89.68,Ost,83.74,1.0,7.0
2433,20151402,2015,14,Faber,60.64,Lude,100.18,0.0,7.0
211,20151522,2015,15,Faber,111.04,Strand,108.68,1.0,8.0
717,20160122,2016,1,Faber,85.8,Frank,78.14,1.0,1.0
498,20160232,2016,2,Faber,82.76,Ost,76.58,1.0,2.0
788,20160332,2016,3,Faber,128.78,Rades,109.0,1.0,3.0
802,20160442,2016,4,Faber,85.4,Gresh,91.34,0.0,3.0
1022,20160542,2016,5,Faber,118.8,Winks,79.7,1.0,4.0
1036,20160652,2016,6,Faber,132.26,Sarge,95.64,1.0,5.0
1047,20160751,2016,7,Faber,66.64,Strand,107.02,0.0,5.0
1059,20160851,2016,8,Faber,100.78,Schingen,70.62,1.0,6.0
1062,20160902,2016,9,Faber,115.56,Lude,114.44,1.0,7.0
1208,20161012,2016,10,Faber,101.92,Benny,76.54,1.0,8.0
1222,20161122,2016,11,Faber,70.68,Ceej,67.38,1.0,9.0
1234,20161222,2016,12,Faber,102.04,Frank,77.94,1.0,10.0
1248,20161332,2016,13,Faber,92.16,Ost,102.66,0.0,10.0
1514,20161542,2016,15,Faber,108.14,Gresh,100.34,1.0,11.0
1518,20161602,2016,16,Faber,110.56,Lude,108.92,1.0,12.0
2258,20170152,2017,1,Faber,78.22,Gresh,86.04,0.0,0.0
2262,20170212,2017,2,Faber,61.12,Benny,75.28,0.0,0.0
2272,20170322,2017,3,Faber,79.1,Ceej,105.12,0.0,0.0
240,20170452,2017,4,Faber,108.74,Winks,101.3,1.0,1.0
250,20170542,2017,5,Faber,62.78,Ost,68.6,0.0,1.0
50,20170642,2017,6,Faber,98.02,Rades,124.26,0.0,1.0
1530,20170751,2017,7,Faber,60.86,Schingen,93.12,0.0,1.0
1543,20170852,2017,8,Faber,107.48,Sarge,83.62,1.0,2.0
1545,20170902,2017,9,Faber,80.48,Lude,82.18,0.0,2.0
106,20171051,2017,10,Faber,66.74,Strand,96.98,0.0,2.0
113,20171122,2017,11,Faber,81.28,Frank,120.1,0.0,2.0
1557,20171252,2017,12,Faber,59.68,Gresh,90.54,0.0,2.0
1561,20171312,2017,13,Faber,63.74,Benny,70.02,0.0,2.0
2436,20171412,2017,14,Faber,76.44,Benny,101.22,0.0,2.0
2452,20171552,2017,15,Faber,82.44,Winks,103.74,0.0,2.0
267,20180152,2018,1,Faber,66.84,Winks,114.46,0.0,0.0
279,20180252,2018,2,Faber,86.22,Sarge,116.74,0.0,0.0
2467,20180352,2018,3,Faber,72.9,Gresh,115.26,0.0,0.0
2471,20180412,2018,4,Faber,123.3,Benny,87.62,1.0,1.0
2486,20180532,2018,5,Faber,103.7,Ost,84.54,1.0,2.0
893,20180642,2018,6,Faber,68.58,Rades,72.6,0.0,2.0
2500,20180751,2018,7,Faber,96.66,Strand,128.44,0.0,2.0
2509,20180832,2018,8,Faber,120.76,Frank,75.28,1.0,3.0
2515,20180902,2018,9,Faber,93.52,Lude,110.88,0.0,3.0
2531,20181022,2018,10,Faber,71.76,Ceej,69.46,1.0,4.0
543,20181151,2018,11,Faber,98.62,Schingen,67.7,1.0,5.0
556,20181252,2018,12,Faber,105.8,Winks,123.94,0.0,5.0
2545,20181352,2018,13,Faber,69.06,Sarge,97.4,0.0,5.0
2547,20181402,2018,14,Faber,73.88,Ceej,69.94,1.0,6.0
2555,20181502,2018,15,Faber,102.96,Lude,84.04,1.0,7.0
2569,20181612,2018,16,Faber,84.24,Benny,92.54,0.0,7.0
2582,20190141,2019,1,Faber,114.62,Frank,87.62,1.0,1.0
2594,20190241,2019,2,Faber,61.06,Gresh,86.92,0.0,1.0
2604,20190331,2019,3,Faber,143.84,Schingen,78.02,1.0,2.0
2616,20190431,2019,4,Faber,81.7,Rades,62.18,1.0,3.0
502,20190502,2019,5,Faber,108.04,Lude,89.78,1.0,4.0
2625,20190612,2019,6,Faber,95.3,Ost,73.96,1.0,5.0
2639,20190722,2019,7,Faber,86.62,Benny,66.42,1.0,6.0
615,20190832,2019,8,Faber,88.96,Strand,89.92,0.0,6.0
629,20190942,2019,9,Faber,115.44,Sarge,89.0,1.0,7.0
642,20191051,2019,10,Faber,77.08,Ceej,75.18,1.0,8.0
654,20191151,2019,11,Faber,87.76,Winks,87.44,1.0,9.0
2656,20191241,2019,12,Faber,82.02,Frank,78.5,1.0,10.0
810,20191341,2019,13,Faber,80.68,Gresh,62.64,1.0,11.0
2678,20191541,2019,15,Faber,103.92,Winks,107.92,0.0,11.0
2685,20191612,2019,16,Faber,73.66,Strand,71.36,1.0,12.0
916,20050131,2005,1,Frank,76.08,Gresh,76.74,0.0,0.0
928,20050231,2005,2,Frank,83.84,Benny,81.68,1.0,1.0
938,20050321,2005,3,Frank,99.5,Rades,110.18,0.0,1.0
2,20050402,2005,4,Frank,118.84,Lude,102.24,1.0,2.0
16,20050512,2005,5,Frank,72.36,Winks,75.7,0.0,2.0
30,20050622,2005,6,Frank,112.58,Strand,77.38,1.0,3.0
44,20050732,2005,7,Frank,94.08,Ost,61.52,1.0,4.0
71,20050841,2005,8,Frank,69.28,Ceej,97.1,0.0,4.0
84,20050941,2005,9,Frank,87.92,Sarge,83.64,1.0,5.0
96,20051041,2005,10,Frank,94.18,Schingen,71.2,1.0,6.0
142,20051141,2005,11,Frank,137.74,Faber,113.98,1.0,7.0
152,20051231,2005,12,Frank,119.08,Gresh,92.74,1.0,8.0
164,20051331,2005,13,Frank,77.18,Benny,71.78,1.0,9.0
174,20051501,2005,15,Frank,78.26,Gresh,44.98,1.0,10.0
180,20051601,2005,16,Frank,72.54,Faber,76.8,0.0,10.0
291,20060132,2006,1,Frank,83.74,Ceej,88.56,0.0,0.0
992,20060242,2006,2,Frank,109.1,Benny,83.78,1.0,1.0
294,20060342,2006,3,Frank,69.96,Rades,91.1,0.0,1.0
308,20060452,2006,4,Frank,104.68,Strand,65.4,1.0,2.0
326,20060551,2006,5,Frank,84.34,Schingen,99.78,0.0,2.0
338,20060651,2006,6,Frank,107.5,Faber,109.6,0.0,2.0
349,20060741,2006,7,Frank,83.82,Gresh,73.76,1.0,3.0
354,20060802,2006,8,Frank,97.4,Lude,107.64,0.0,3.0
368,20060912,2006,9,Frank,112.24,Sarge,113.58,0.0,3.0
382,20061022,2006,10,Frank,103.04,Ost,104.84,0.0,3.0
396,20061132,2006,11,Frank,109.46,Winks,66.26,1.0,4.0
409,20061232,2006,12,Frank,91.38,Ceej,92.74,0.0,4.0
423,20061342,2006,13,Frank,76.24,Benny,95.18,0.0,4.0
524,20070152,2007,1,Frank,118.64,Gresh,132.88,0.0,0.0
569,20070212,2007,2,Frank,127.18,Ost,83.44,1.0,1.0
589,20070352,2007,3,Frank,114.6,Strand,71.38,1.0,2.0
1173,20070422,2007,4,Frank,72.46,Faber,93.62,0.0,2.0
597,20070552,2007,5,Frank,79.94,Benny,51.58,1.0,3.0
605,20070632,2007,6,Frank,74.46,Sarge,116.92,0.0,3.0
184,20070752,2007,7,Frank,113.0,Rades,84.24,1.0,4.0
676,20070842,2007,8,Frank,72.7,Winks,80.02,0.0,4.0
690,20070952,2007,9,Frank,113.76,Schingen,75.48,1.0,5.0
702,20071052,2007,10,Frank,92.02,Ceej,85.94,1.0,6.0
704,20071102,2007,11,Frank,116.9,Lude,128.56,0.0,6.0
734,20071252,2007,12,Frank,88.9,Gresh,100.76,0.0,6.0
738,20071312,2007,13,Frank,97.76,Ost,121.92,0.0,6.0
196,20080142,2008,1,Frank,57.8,Faber,75.48,0.0,0.0
1265,20080252,2008,2,Frank,88.78,Benny,163.9,0.0,0.0
1276,20080351,2008,3,Frank,77.1,Schingen,115.7,0.0,0.0
818,20080451,2008,4,Frank,82.0,Ceej,111.98,0.0,0.0
828,20080541,2008,5,Frank,54.84,Gresh,90.72,0.0,0.0
840,20080641,2008,6,Frank,73.84,Rades,93.34,0.0,0.0
845,20080702,2008,7,Frank,94.54,Lude,101.44,0.0,0.0
859,20080812,2008,8,Frank,91.54,Strand,81.14,1.0,1.0
873,20080922,2008,9,Frank,93.0,Winks,104.72,0.0,1.0
900,20081032,2008,10,Frank,120.12,Sarge,83.56,1.0,2.0
949,20081142,2008,11,Frank,63.02,Ost,100.5,0.0,2.0
961,20081242,2008,12,Frank,115.34,Faber,61.72,1.0,3.0
974,20081352,2008,13,Frank,125.54,Benny,63.58,1.0,4.0
1065,20090141,2009,1,Frank,112.86,Strand,92.98,1.0,1.0
1077,20090241,2009,2,Frank,85.2,Ost,99.14,0.0,1.0
1340,20090331,2009,3,Frank,119.86,Benny,61.38,1.0,2.0
1352,20090431,2009,4,Frank,87.48,Gresh,126.26,0.0,2.0
1359,20090502,2009,5,Frank,121.96,Lude,124.24,0.0,2.0
1373,20090612,2009,6,Frank,109.7,Ceej,106.8,1.0,3.0
1086,20090722,2009,7,Frank,61.22,Rades,118.26,0.0,3.0
1100,20090832,2009,8,Frank,100.26,Faber,70.08,1.0,4.0
1114,20090942,2009,9,Frank,79.9,Winks,84.62,0.0,4.0
1127,20091051,2009,10,Frank,101.26,Schingen,56.02,1.0,5.0
1139,20091151,2009,11,Frank,94.32,Sarge,100.42,0.0,5.0
1149,20091241,2009,12,Frank,72.7,Strand,83.98,0.0,5.0
1161,20091341,2009,13,Frank,81.6,Ost,112.22,0.0,5.0
1295,20100142,2010,1,Frank,88.02,Rades,72.08,1.0,1.0
1309,20100252,2010,2,Frank,82.92,Sarge,117.24,0.0,1.0
1402,20100351,2010,3,Frank,131.18,Strand,114.34,1.0,2.0
1414,20100451,2010,4,Frank,56.22,Schingen,78.68,0.0,2.0
1314,20100541,2010,5,Frank,66.66,Ost,92.26,0.0,2.0
1326,20100641,2010,6,Frank,101.68,Gresh,84.52,1.0,3.0
1331,20100702,2010,7,Frank,72.56,Faber,87.16,0.0,3.0
1393,20100812,2010,8,Frank,60.7,Lude,75.9,0.0,3.0
1435,20100922,2010,9,Frank,78.56,Ceej,72.24,1.0,4.0
441,20101032,2010,10,Frank,60.08,Winks,117.88,0.0,4.0
455,20101142,2010,11,Frank,97.54,Benny,103.38,0.0,4.0
1455,20101242,2010,12,Frank,99.44,Rades,56.74,1.0,5.0
1469,20101352,2010,13,Frank,86.24,Sarge,66.74,1.0,6.0
1476,20101431,2010,14,Frank,102.06,Gresh,57.24,1.0,7.0
1483,20101522,2010,15,Frank,72.52,Winks,88.56,0.0,7.0
1496,20101631,2010,16,Frank,81.4,Schingen,73.1,1.0,8.0
1584,20110152,2011,1,Frank,92.06,Rades,101.06,0.0,0.0
1588,20110212,2011,2,Frank,102.6,Gresh,65.48,1.0,1.0
1602,20110352,2011,3,Frank,105.1,Ceej,85.08,1.0,2.0
1608,20110422,2011,4,Frank,67.14,Strand,112.48,0.0,2.0
1626,20110552,2011,5,Frank,62.98,Schingen,75.32,0.0,2.0
1634,20110632,2011,6,Frank,79.88,Winks,70.26,1.0,3.0
1650,20110752,2011,7,Frank,50.42,Faber,76.36,0.0,3.0
1660,20110842,2011,8,Frank,90.36,Ost,68.2,1.0,4.0
1674,20110952,2011,9,Frank,63.3,Benny,87.72,0.0,4.0
1685,20111052,2011,10,Frank,73.14,Sarge,87.98,0.0,4.0
1687,20111102,2011,11,Frank,44.56,Lude,81.4,0.0,4.0
1709,20111252,2011,12,Frank,64.24,Rades,83.66,0.0,4.0
1713,20111312,2011,13,Frank,69.28,Gresh,65.42,1.0,5.0
1725,20111412,2011,14,Frank,107.2,Winks,91.78,1.0,6.0
1737,20111532,2011,15,Frank,76.88,Sarge,79.06,0.0,6.0
1749,20111632,2011,16,Frank,70.52,Benny,85.82,0.0,6.0
468,20120141,2012,1,Frank,99.44,Faber,79.4,1.0,1.0
480,20120241,2012,2,Frank,66.16,Rades,73.56,0.0,1.0
