"id","year","week","team","pts_for","opponent","pts_against"
20100652,2010,6,"Gresh","105.78","Sarge","94.5"
20100701,2010,7,"Lude","87.16","Benny","72.56"
20100702,2010,7,"Benny","72.56","Lude","87.16"
20100711,2010,7,"Strand","95.04","Rades","96.94"
20100712,2010,7,"Rades","96.94","Strand","95.04"
20100721,2010,7,"Ost","111.6","Winks","85.86"
20100722,2010,7,"Winks","85.86","Ost","111.6"
20100731,2010,7,"Ceej","87.06","Faber","100.24"
20100732,2010,7,"Faber","100.24","Ceej","87.06"
20100741,2010,7,"Sarge","101.7","Frank","89.2"
20100742,2010,7,"Frank","89.2","Sarge","101.7"
20100751,2010,7,"Gresh","90.74","Schingen","109.22"
20100752,2010,7,"Schingen","109.22","Gresh","90.74"
20100801,2010,8,"Lude","87.78","Sarge","86.94"
20100802,2010,8,"Sarge","86.94","Lude","87.78"
20100811,2010,8,"Strand","75.9","Benny","60.7"
20100812,2010,8,"Benny","60.7","Strand","75.9"
20100821,2010,8,"Ost","131.5","Rades","77.52"
20100822,2010,8,"Rades","77.52","Ost","131.5"
20100831,2010,8,"Ceej","99.14","Winks","84.72"
20100832,2010,8,"Winks","84.72","Ceej","99.14"
20100841,2010,8,"Faber","74.7","Schingen","89.36"
20100842,2010,8,"Schingen","89.36","Faber","74.7"
20100851,2010,8,"Gresh","90.42","Frank","47.9"
20100852,2010,8,"Frank","47.9","Gresh","90.42"
20100901,2010,9,"Lude","102.02","Gresh","112.96"
20100902,2010,9,"Gresh","112.96","Lude","102.02"
20100911,2010,9,"Strand","128.5","Sarge","83.28"
20100912,2010,9,"Sarge","83.28","Strand","128.5"
20100921,2010,9,"Ost","72.24","Benny","78.56"
20100922,2010,9,"Benny","78.56","Ost","72.24"
20100931,2010,9,"Ceej","93.42","Rades","95.8"
20100932,2010,9,"Rades","95.8","Ceej","93.42"
20100941,2010,9,"Faber","80.22","Winks","65.9"
20100942,2010,9,"Winks","65.9","Faber","80.22"
20100951,2010,9,"Frank","91.36","Schingen","80.64"
20100952,2010,9,"Schingen","80.64","Frank","91.36"
20101001,2010,10,"Lude","109.92","Frank","75.36"
20101002,2010,10,"Frank","75.36","Lude","109.92"
20101011,2010,10,"Strand","73.02","Gresh","96.7"
20101012,2010,10,"Gresh","96.7","Strand","73.02"
20101021,2010,10,"Ost","129.1","Sarge","97.76"
20101022,2010,10,"Sarge","97.76","Ost","129.1"
20101031,2010,10,"Ceej","117.88","Benny","60.08"
20101032,2010,10,"Benny","60.08","Ceej","117.88"
20101041,2010,10,"Faber","96.26","Rades","139.22"
20101042,2010,10,"Rades","139.22","Faber","96.26"
20101051,2010,10,"Winks","76.28","Schingen","93.94"
20101052,2010,10,"Schingen","93.94","Winks","76.28"
20101101,2010,11,"Lude","130.52","Schingen","65.18"
20101102,2010,11,"Schingen","65.18","Lude","130.52"
20101111,2010,11,"Strand","110.42","Frank","101.14"
20101112,2010,11,"Frank","101.14","Strand","110.42"
20101121,2010,11,"Ost","138.84","Gresh","87.48"
20101122,2010,11,"Gresh","87.48","Ost","138.84"
20101131,2010,11,"Ceej","83.44","Sarge","97.66"
20101132,2010,11,"Sarge","97.66","Ceej","83.44"
20101141,2010,11,"Faber","103.38","Benny","97.54"
20101142,2010,11,"Benny","97.54","Faber","103.38"
20101151,2010,11,"Winks","64.64","Rades","108.98"
20101152,2010,11,"Rades","108.98","Winks","64.64"
20101201,2010,12,"Lude","95.22","Strand","63.1"
20101202,2010,12,"Strand","63.1","Lude","95.22"
20101211,2010,12,"Ost","103.36","Frank","89.66"
20101212,2010,12,"Frank","89.66","Ost","103.36"
20101221,2010,12,"Ceej","155.48","Gresh","89.1"
20101222,2010,12,"Gresh","89.1","Ceej","155.48"
20101231,2010,12,"Faber","74.88","Sarge","67.02"
20101232,2010,12,"Sarge","67.02","Faber","74.88"
20101241,2010,12,"Winks","56.74","Benny","99.44"
20101242,2010,12,"Benny","99.44","Winks","56.74"
20101251,2010,12,"Rades","84.54","Schingen","107.88"
20101252,2010,12,"Schingen","107.88","Rades","84.54"
20101301,2010,13,"Lude","91.18","Ost","91.34"
20101302,2010,13,"Ost","91.34","Lude","91.18"
20101311,2010,13,"Strand","111.1","Schingen","98.08"
20101312,2010,13,"Schingen","98.08","Strand","111.1"
20101321,2010,13,"Ceej","87.36","Frank","86.42"
20101322,2010,13,"Frank","86.42","Ceej","87.36"
20101331,2010,13,"Faber","97.02","Gresh","91.5"
20101332,2010,13,"Gresh","91.5","Faber","97.02"
20101341,2010,13,"Winks","73.34","Sarge","77.98"
20101342,2010,13,"Sarge","77.98","Winks","73.34"
20101351,2010,13,"Rades","66.74","Benny","86.24"
20101352,2010,13,"Benny","86.24","Rades","66.74"
20110101,2011,1,"Lude","113.06","Gresh","127.76"
20110102,2011,1,"Gresh","127.76","Lude","113.06"
20110111,2011,1,"Strand","127.16","Benny","103.18"
20110112,2011,1,"Benny","103.18","Strand","127.16"
20110121,2011,1,"Winks","126.68","Faber","89.5"
20110122,2011,1,"Faber","89.5","Winks","126.68"
20110131,2011,1,"Ost","60.9","Schingen","38.8"
20110132,2011,1,"Schingen","38.8","Ost","60.9"
20110141,2011,1,"Sarge","82.56","Ceej","88.18"
20110142,2011,1,"Ceej","88.18","Sarge","82.56"
20110151,2011,1,"Rades","101.06","Frank","92.06"
20110152,2011,1,"Frank","92.06","Rades","101.06"
20110201,2011,2,"Lude","124.4","Strand","143.9"
20110202,2011,2,"Strand","143.9","Lude","124.4"
20110211,2011,2,"Gresh","65.48","Frank","102.6"
20110212,2011,2,"Frank","102.6","Gresh","65.48"
20110221,2011,2,"Winks","120.62","Benny","74.08"
20110222,2011,2,"Benny","74.08","Winks","120.62"
20110231,2011,2,"Ost","91.1","Faber","105.82"
20110232,2011,2,"Faber","105.82","Ost","91.1"
20110241,2011,2,"Sarge","108.68","Schingen","115.92"
20110242,2011,2,"Schingen","115.92","Sarge","108.68"
20110251,2011,2,"Rades","112.76","Ceej","96.02"
20110252,2011,2,"Ceej","96.02","Rades","112.76"
20110301,2011,3,"Lude","117","Winks","68.48"
20110302,2011,3,"Winks","68.48","Lude","117"
20110311,2011,3,"Gresh","137.76","Strand","91.38"
20110312,2011,3,"Strand","91.38","Gresh","137.76"
20110321,2011,3,"Ost","96.22","Benny","58.34"
20110322,2011,3,"Benny","58.34","Ost","96.22"
20110331,2011,3,"Sarge","81.72","Faber","93.44"
20110332,2011,3,"Faber","93.44","Sarge","81.72"
20110341,2011,3,"Rades","84.1","Schingen","90.06"
20110342,2011,3,"Schingen","90.06","Rades","84.1"
20110351,2011,3,"Ceej","85.08","Frank","105.1"
20110352,2011,3,"Frank","105.1","Ceej","85.08"
20110401,2011,4,"Lude","71.44","Ost","90.06"
20110402,2011,4,"Ost","90.06","Lude","71.44"
20110411,2011,4,"Gresh","119.22","Winks","109.74"
20110412,2011,4,"Winks","109.74","Gresh","119.22"
20110421,2011,4,"Strand","112.48","Frank","67.14"
20110422,2011,4,"Frank","67.14","Strand","112.48"
20110431,2011,4,"Sarge","116.16","Benny","106.34"
20110432,2011,4,"Benny","106.34","Sarge","116.16"
20110441,2011,4,"Rades","87.58","Faber","76.58"
20110442,2011,4,"Faber","76.58","Rades","87.58"
20110451,2011,4,"Ceej","106.42","Schingen","113.96"
20110452,2011,4,"Schingen","113.96","Ceej","106.42"
20110501,2011,5,"Lude","107.06","Sarge","92.66"
20110502,2011,5,"Sarge","92.66","Lude","107.06"
20110511,2011,5,"Gresh","100.16","Ost","72.24"
20110512,2011,5,"Ost","72.24","Gresh","100.16"
20110521,2011,5,"Strand","94.08","Winks","92.94"
20110522,2011,5,"Winks","92.94","Strand","94.08"
20110531,2011,5,"Rades","85.48","Benny","69.6"
20110532,2011,5,"Benny","69.6","Rades","85.48"
20110541,2011,5,"Ceej","111.94","Faber","72.5"
20110542,2011,5,"Faber","72.5","Ceej","111.94"
20110551,2011,5,"Schingen","75.32","Frank","62.98"
20110552,2011,5,"Frank","62.98","Schingen","75.32"
20110601,2011,6,"Lude","101.82","Rades","95.92"
20110602,2011,6,"Rades","95.92","Lude","101.82"
20110611,2011,6,"Gresh","79","Sarge","88.88"
20110612,2011,6,"Sarge","88.88","Gresh","79"
20110621,2011,6,"Strand","82.68","Ost","93"
20110622,2011,6,"Ost","93","Strand","82.68"
20110631,2011,6,"Winks","70.26","Frank","79.88"
20110632,2011,6,"Frank","79.88","Winks","70.26"
20110641,2011,6,"Ceej","93.14","Benny","87.68"
20110642,2011,6,"Benny","87.68","Ceej","93.14"
20110651,2011,6,"Schingen","93.8","Faber","74.28"
20110652,2011,6,"Faber","74.28","Schingen","93.8"
20110701,2011,7,"Lude","98.2","Ceej","55.7"
20110702,2011,7,"Ceej","55.7","Lude","98.2"
20110711,2011,7,"Gresh","99.88","Rades","79.76"
20110712,2011,7,"Rades","79.76","Gresh","99.88"
20110721,2011,7,"Strand","93.24","Sarge","87.94"
20110722,2011,7,"Sarge","87.94","Strand","93.24"
20110731,2011,7,"Winks","87.04","Ost","87.84"
20110732,2011,7,"Ost","87.84","Winks","87.04"
20110741,2011,7,"Schingen","99.84","Benny","81.92"
20110742,2011,7,"Benny","81.92","Schingen","99.84"
20110751,2011,7,"Faber","76.36","Frank","50.42"
20110752,2011,7,"Frank","50.42","Faber","76.36"
20110801,2011,8,"Lude","100.66","Schingen","81.8"
20110802,2011,8,"Schingen","81.8","Lude","100.66"
20110811,2011,8,"Gresh","62.84","Ceej","63.88"
20110812,2011,8,"Ceej","63.88","Gresh","62.84"
20110821,2011,8,"Strand","113.42","Rades","91.06"
20110822,2011,8,"Rades","91.06","Strand","113.42"
20110831,2011,8,"Winks","88.62","Sarge","124.3"
20110832,2011,8,"Sarge","124.3","Winks","88.62"
20110841,2011,8,"Ost","68.2","Frank","90.36"
20110842,2011,8,"Frank","90.36","Ost","68.2"
20110851,2011,8,"Faber","106.66","Benny","87.96"
20110852,2011,8,"Benny","87.96","Faber","106.66"
20110901,2011,9,"Lude","86.32","Faber","97.1"
20110902,2011,9,"Faber","97.1","Lude","86.32"
20110911,2011,9,"Gresh","91.22","Schingen","126.1"
20110912,2011,9,"Schingen","126.1","Gresh","91.22"
20110921,2011,9,"Strand","129.46","Ceej","99.48"
20110922,2011,9,"Ceej","99.48","Strand","129.46"
20110931,2011,9,"Winks","68.78","Rades","88.44"
20110932,2011,9,"Rades","88.44","Winks","68.78"
20110941,2011,9,"Ost","105.26","Sarge","91.58"
20110942,2011,9,"Sarge","91.58","Ost","105.26"
20110951,2011,9,"Benny","87.72","Frank","63.3"
20110952,2011,9,"Frank","63.3","Benny","87.72"
20111001,2011,10,"Lude","85.12","Benny","95.42"
20111002,2011,10,"Benny","95.42","Lude","85.12"
20111011,2011,10,"Gresh","84.52","Faber","113.66"
20111012,2011,10,"Faber","113.66","Gresh","84.52"
20111021,2011,10,"Strand","91.6","Schingen","82.5"
20111022,2011,10,"Schingen","82.5","Strand","91.6"
20111031,2011,10,"Winks","54.76","Ceej","94.9"
20111032,2011,10,"Ceej","94.9","Winks","54.76"
20111041,2011,10,"Ost","99.98","Rades","69.8"
20111042,2011,10,"Rades","69.8","Ost","99.98"
20111051,2011,10,"Sarge","87.98","Frank","73.14"
20111052,2011,10,"Frank","73.14","Sarge","87.98"
20111101,2011,11,"Lude","81.4","Frank","44.56"
20111102,2011,11,"Frank","44.56","Lude","81.4"
20111111,2011,11,"Gresh","87.1","Benny","104.86"
20111112,2011,11,"Benny","104.86","Gresh","87.1"
20111121,2011,11,"Strand","119.08","Faber","73.7"
20111122,2011,11,"Faber","73.7","Strand","119.08"
20111131,2011,11,"Winks","80.46","Schingen","78.46"
20111132,2011,11,"Schingen","78.46","Winks","80.46"
20111141,2011,11,"Ost","46.58","Ceej","108.46"
20111142,2011,11,"Ceej","108.46","Ost","46.58"
20111151,2011,11,"Sarge","109.2","Rades","75.36"
20111152,2011,11,"Rades","75.36","Sarge","109.2"
20111201,2011,12,"Lude","95.62","Gresh","89.64"
20111202,2011,12,"Gresh","89.64","Lude","95.62"
20111211,2011,12,"Strand","108.34","Benny","85.94"
20111212,2011,12,"Benny","85.94","Strand","108.34"
20111221,2011,12,"Winks","79.44","Faber","118.42"
20111222,2011,12,"Faber","118.42","Winks","79.44"
20111231,2011,12,"Ost","74.04","Schingen","68.92"
20111232,2011,12,"Schingen","68.92","Ost","74.04"
20111241,2011,12,"Sarge","85.72","Ceej","123.98"
20111242,2011,12,"Ceej","123.98","Sarge","85.72"
20111251,2011,12,"Rades","83.66","Frank","64.24"
20111252,2011,12,"Frank","64.24","Rades","83.66"
20111301,2011,13,"Lude","125.18","Strand","111.76"
20111302,2011,13,"Strand","111.76","Lude","125.18"
20111311,2011,13,"Gresh","65.42","Frank","69.28"
20111312,2011,13,"Frank","69.28","Gresh","65.42"
20111321,2011,13,"Winks","124.66","Benny","60.68"
20111322,2011,13,"Benny","60.68","Winks","124.66"
20111331,2011,13,"Ost","105.72","Faber","127.16"
20111332,2011,13,"Faber","127.16","Ost","105.72"
20111341,2011,13,"Sarge","84.06","Schingen","84.74"
20111342,2011,13,"Schingen","84.74","Sarge","84.06"
20111351,2011,13,"Rades","126.78","Ceej","108.66"
20111352,2011,13,"Ceej","108.66","Rades","126.78"
20120101,2012,1,"Lude","86.64","Strand","96.02"
20120102,2012,1,"Strand","96.02","Lude","86.64"
20120111,2012,1,"Sarge","81.02","Schingen","111.48"
20120112,2012,1,"Schingen","111.48","Sarge","81.02"
20120121,2012,1,"Ost","79.74","Benny","90.92"
20120122,2012,1,"Benny","90.92","Ost","79.74"
20120131,2012,1,"Ceej","118.66","Rades","81.82"
20120132,2012,1,"Rades","81.82","Ceej","118.66"
20120141,2012,1,"Frank","99.44","Faber","79.4"
20120142,2012,1,"Faber","79.4","Frank","99.44"
20120151,2012,1,"Winks","98.76","Gresh","122.48"
20120152,2012,1,"Gresh","122.48","Winks","98.76"
20120201,2012,2,"Lude","97.44","Sarge","81.22"
20120202,2012,2,"Sarge","81.22","Lude","97.44"
20120211,2012,2,"Strand","123.5","Gresh","95.24"
20120212,2012,2,"Gresh","95.24","Strand","123.5"
20120221,2012,2,"Ost","93.64","Schingen","127.24"
20120222,2012,2,"Schingen","127.24","Ost","93.64"
20120231,2012,2,"Ceej","79.26","Benny","79.94"
20120232,2012,2,"Benny","79.94","Ceej","79.26"
20120241,2012,2,"Frank","66.16","Rades","73.56"
20120242,2012,2,"Rades","73.56","Frank","66.16"
20120251,2012,2,"Winks","99.3","Faber","110.3"
20120252,2012,2,"Faber","110.3","Winks","99.3"
20120301,2012,3,"Lude","95.2","Ost","75.44"
20120302,2012,3,"Ost","75.44","Lude","95.2"
20120311,2012,3,"Strand","74.62","Sarge","109.78"
20120312,2012,3,"Sarge","109.78","Strand","74.62"
20120321,2012,3,"Ceej","81.5","Schingen","105.42"
20120322,2012,3,"Schingen","105.42","Ceej","81.5"
20120331,2012,3,"Frank","110.92","Benny","87.2"
20120332,2012,3,"Benny","87.2","Frank","110.92"
20120341,2012,3,"Winks","69.3","Rades","98.12"
20120342,2012,3,"Rades","98.12","Winks","69.3"
20120351,2012,3,"Faber","110.72","Gresh","80.28"
20120352,2012,3,"Gresh","80.28","Faber","110.72"
20120401,2012,4,"Lude","130.3","Ceej","120.26"
20120402,2012,4,"Ceej","120.26","Lude","130.3"
20120411,2012,4,"Strand","114.46","Ost","131.12"
20120412,2012,4,"Ost","131.12","Strand","114.46"
20120421,2012,4,"Sarge","142.2","Gresh","112.34"
20120422,2012,4,"Gresh","112.34","Sarge","142.2"
20120431,2012,4,"Frank","61.46","Schingen","108.26"
20120432,2012,4,"Schingen","108.26","Frank","61.46"
20120441,2012,4,"Winks","87.24","Benny","99.02"
20120442,2012,4,"Benny","99.02","Winks","87.24"
20120451,2012,4,"Faber","62.14","Rades","94.96"
20120452,2012,4,"Rades","94.96","Faber","62.14"
20120501,2012,5,"Lude","92.12","Frank","46.36"
20120502,2012,5,"Frank","46.36","Lude","92.12"
20120511,2012,5,"Strand","120.86","Ceej","104.3"
20120512,2012,5,"Ceej","104.3","Strand","120.86"
20120521,2012,5,"Sarge","74.84","Ost","79.24"
20120522,2012,5,"Ost","79.24","Sarge","74.84"
20120531,2012,5,"Winks","111.1","Schingen","112.56"
20120532,2012,5,"Schingen","112.56","Winks","111.1"
20120541,2012,5,"Faber","51.48","Benny","101.88"
20120542,2012,5,"Benny","101.88","Faber","51.48"
20120551,2012,5,"Rades","99.6","Gresh","93.1"
20120552,2012,5,"Gresh","93.1","Rades","99.6"
20120601,2012,6,"Lude","98.4","Winks","64.1"
20120602,2012,6,"Winks","64.1","Lude","98.4"
20120611,2012,6,"Strand","83.82","Frank","73.14"
20120612,2012,6,"Frank","73.14","Strand","83.82"
20120621,2012,6,"Sarge","90.32","Ceej","89.36"
20120622,2012,6,"Ceej","89.36","Sarge","90.32"
20120631,2012,6,"Ost","99.08","Gresh","74.42"
20120632,2012,6,"Gresh","74.42","Ost","99.08"
20120641,2012,6,"Faber","81.04","Schingen","116.94"
20120642,2012,6,"Schingen","116.94","Faber","81.04"
20120651,2012,6,"Rades","153.92","Benny","113.46"
20120652,2012,6,"Benny","113.46","Rades","153.92"
20120701,2012,7,"Lude","74.96","Faber","88.12"
20120702,2012,7,"Faber","88.12","Lude","74.96"
20120711,2012,7,"Strand","79.58","Winks","118.58"
20120712,2012,7,"Winks","118.58","Strand","79.58"
20120721,2012,7,"Sarge","74.92","Frank","62.6"
20120722,2012,7,"Frank","62.6","Sarge","74.92"
20120731,2012,7,"Ost","120.92","Ceej","79.7"
20120732,2012,7,"Ceej","79.7","Ost","120.92"
20120741,2012,7,"Rades","84.98","Schingen","69.58"
20120742,2012,7,"Schingen","69.58","Rades","84.98"
20120751,2012,7,"Benny","116.6","Gresh","86.12"
20120752,2012,7,"Gresh","86.12","Benny","116.6"
20120801,2012,8,"Lude","76.06","Rades","84.64"
20120802,2012,8,"Rades","84.64","Lude","76.06"
20120811,2012,8,"Strand","81.18","Faber","111.28"
20120812,2012,8,"Faber","111.28","Strand","81.18"
20120821,2012,8,"Sarge","85.56","Winks","87.12"
20120822,2012,8,"Winks","87.12","Sarge","85.56"
20120831,2012,8,"Ost","82.98","Frank","75.46"
20120832,2012,8,"Frank","75.46","Ost","82.98"
20120841,2012,8,"Ceej","101.98","Gresh","100.08"
20120842,2012,8,"Gresh","100.08","Ceej","101.98"
20120851,2012,8,"Benny","93.3","Schingen","81.18"
20120852,2012,8,"Schingen","81.18","Benny","93.3"
20120901,2012,9,"Lude","108.76","Benny","74.14"
20120902,2012,9,"Benny","74.14","Lude","108.76"
20120911,2012,9,"Strand","68.7","Rades","100.52"
20120912,2012,9,"Rades","100.52","Strand","68.7"
20120921,2012,9,"Sarge","117.04","Faber","106.4"
20120922,2012,9,"Faber","106.4","Sarge","117.04"
20120931,2012,9,"Ost","147.1","Winks","102.86"
20120932,2012,9,"Winks","102.86","Ost","147.1"
20120941,2012,9,"Ceej","85.58","Frank","91.8"
20120942,2012,9,"Frank","91.8","Ceej","85.58"
20120951,2012,9,"Schingen","117.54","Gresh","94.68"
20120952,2012,9,"Gresh","94.68","Schingen","117.54"
20121001,2012,10,"Lude","100.68","Schingen","78.86"
20121002,2012,10,"Schingen","78.86","Lude","100.68"
20121011,2012,10,"Strand","79","Benny","86.94"
20121012,2012,10,"Benny","86.94","Strand","79"
20121021,2012,10,"Sarge","114.04","Rades","106.58"
20121022,2012,10,"Rades","106.58","Sarge","114.04"
20121031,2012,10,"Ost","91","Faber","85.96"
20121032,2012,10,"Faber","85.96","Ost","91"
20121041,2012,10,"Ceej","118.74","Winks","84.62"
20121042,2012,10,"Winks","84.62","Ceej","118.74"
20121051,2012,10,"Frank","91.38","Gresh","67.76"
20121052,2012,10,"Gresh","67.76","Frank","91.38"
20121101,2012,11,"Lude","88.04","Gresh","59.2"
20121102,2012,11,"Gresh","59.2","Lude","88.04"
20121111,2012,11,"Strand","52.06","Schingen","81.12"
20121112,2012,11,"Schingen","81.12","Strand","52.06"
20121121,2012,11,"Sarge","70.78","Benny","113.9"
20121122,2012,11,"Benny","113.9","Sarge","70.78"
20121131,2012,11,"Ost","95.4","Rades","80.24"
20121132,2012,11,"Rades","80.24","Ost","95.4"
20121141,2012,11,"Ceej","65.24","Faber","95.94"
20121142,2012,11,"Faber","95.94","Ceej","65.24"
20121151,2012,11,"Frank","104.32","Winks","126.36"
20121152,2012,11,"Winks","126.36","Frank","104.32"
20121201,2012,12,"Lude","98.22","Strand","67.9"
20121202,2012,12,"Strand","67.9","Lude","98.22"
20121211,2012,12,"Sarge","109.24","Schingen","126.94"
20121212,2012,12,"Schingen","126.94","Sarge","109.24"
20121221,2012,12,"Ost","93.6","Benny","98.5"
20121222,2012,12,"Benny","98.5","Ost","93.6"
20121231,2012,12,"Ceej","103.92","Rades","100.86"
20121232,2012,12,"Rades","100.86","Ceej","103.92"
20121241,2012,12,"Frank","96.92","Faber","74.84"
20121242,2012,12,"Faber","74.84","Frank","96.92"
20121251,2012,12,"Winks","81.28","Gresh","79.4"
20121252,2012,12,"Gresh","79.4","Winks","81.28"
20121301,2012,13,"Lude","74.92","Sarge","127.38"
20121302,2012,13,"Sarge","127.38","Lude","74.92"
20121311,2012,13,"Strand","105.1","Gresh","83.44"
20121312,2012,13,"Gresh","83.44","Strand","105.1"
20121321,2012,13,"Ost","112.82","Schingen","95.92"
20121322,2012,13,"Schingen","95.92","Ost","112.82"
20121331,2012,13,"Ceej","89.7","Benny","90.88"
20121332,2012,13,"Benny","90.88","Ceej","89.7"
20121341,2012,13,"Frank","70","Rades","80.84"
20121342,2012,13,"Rades","80.84","Frank","70"
20121351,2012,13,"Winks","91.44","Faber","96.22"
20121352,2012,13,"Faber","96.22","Winks","91.44"
20130101,2013,1,"Lude","100.6","Sarge","75.7"
20130102,2013,1,"Sarge","75.7","Lude","100.6"
20130111,2013,1,"Gresh","99.48","Frank","88.92"
20130112,2013,1,"Frank","88.92","Gresh","99.48"
20130121,2013,1,"Ost","66.72","Faber","98.46"
20130122,2013,1,"Faber","98.46","Ost","66.72"
20130131,2013,1,"Winks","116.98","Rades","143.48"
20130132,2013,1,"Rades","143.48","Winks","116.98"
20130141,2013,1,"Ceej","113.32","Benny","99.56"
20130142,2013,1,"Benny","99.56","Ceej","113.32"
20130151,2013,1,"Schingen","107.42","Strand","152.58"
20130152,2013,1,"Strand","152.58","Schingen","107.42"
20130201,2013,2,"Lude","122.46","Gresh","108.88"
20130202,2013,2,"Gresh","108.88","Lude","122.46"
20130211,2013,2,"Sarge","107.78","Strand","86.18"
20130212,2013,2,"Strand","86.18","Sarge","107.78"
20130221,2013,2,"Ost","89.6","Frank","99.8"
20130222,2013,2,"Frank","99.8","Ost","89.6"
20130231,2013,2,"Winks","104.02","Faber","107.16"
20130232,2013,2,"Faber","107.16","Winks","104.02"
20130241,2013,2,"Ceej","87.12","Rades","64.68"
20130242,2013,2,"Rades","64.68","Ceej","87.12"
20130251,2013,2,"Schingen","127.84","Benny","83.9"
20130252,2013,2,"Benny","83.9","Schingen","127.84"
20130301,2013,3,"Lude","103.02","Ost","95.3"
20130302,2013,3,"Ost","95.3","Lude","103.02"
20130311,2013,3,"Sarge","65.48","Gresh","121.58"
20130312,2013,3,"Gresh","121.58","Sarge","65.48"
20130321,2013,3,"Winks","74.9","Frank","39.26"
20130322,2013,3,"Frank","39.26","Winks","74.9"
20130331,2013,3,"Ceej","94.2","Faber","77.94"
20130332,2013,3,"Faber","77.94","Ceej","94.2"
20130341,2013,3,"Schingen","84.52","Rades","75"
20130342,2013,3,"Rades","75","Schingen","84.52"
20130351,2013,3,"Benny","111.14","Strand","94.36"
20130352,2013,3,"Strand","94.36","Benny","111.14"
20130401,2013,4,"Lude","89.32","Winks","90.08"
20130402,2013,4,"Winks","90.08","Lude","89.32"
20130411,2013,4,"Sarge","93.92","Ost","109.74"
20130412,2013,4,"Ost","109.74","Sarge","93.92"
20130421,2013,4,"Gresh","124.62","Strand","111.08"
20130422,2013,4,"Strand","111.08","Gresh","124.62"
20130431,2013,4,"Ceej","115.54","Frank","117.32"
20130432,2013,4,"Frank","117.32","Ceej","115.54"
20130441,2013,4,"Schingen","101.08","Faber","75.24"
20130442,2013,4,"Faber","75.24","Schingen","101.08"
20130451,2013,4,"Benny","92.18","Rades","106.48"
20130452,2013,4,"Rades","106.48","Benny","92.18"
20130501,2013,5,"Lude","86.62","Ceej","76.64"
20130502,2013,5,"Ceej","76.64","Lude","86.62"
20130511,2013,5,"Sarge","120","Winks","103.38"
20130512,2013,5,"Winks","103.38","Sarge","120"
20130521,2013,5,"Gresh","110.22","Ost","75.38"
20130522,2013,5,"Ost","75.38","Gresh","110.22"
20130531,2013,5,"Schingen","84.6","Frank","92.76"
20130532,2013,5,"Frank","92.76","Schingen","84.6"
20130541,2013,5,"Benny","92.68","Faber","116.96"
20130542,2013,5,"Faber","116.96","Benny","92.68"
20130551,2013,5,"Rades","60.32","Strand","87.16"
20130552,2013,5,"Strand","87.16","Rades","60.32"
20130601,2013,6,"Lude","125.28","Schingen","76.88"
20130602,2013,6,"Schingen","76.88","Lude","125.28"
20130611,2013,6,"Sarge","88.88","Ceej","72.7"
20130612,2013,6,"Ceej","72.7","Sarge","88.88"
20130621,2013,6,"Gresh","69.74","Winks","143.02"
20130622,2013,6,"Winks","143.02","Gresh","69.74"
20130631,2013,6,"Ost","83.56","Strand","52.5"
20130632,2013,6,"Strand","52.5","Ost","83.56"
20130641,2013,6,"Benny","121.24","Frank","84.6"
20130642,2013,6,"Frank","84.6","Benny","121.24"
20130651,2013,6,"Rades","106.38","Faber","82.74"
20130652,2013,6,"Faber","82.74","Rades","106.38"
20130701,2013,7,"Lude","96.56","Benny","81.12"
20130702,2013,7,"Benny","81.12","Lude","96.56"
20130711,2013,7,"Sarge","95.8","Schingen","108.62"
20130712,2013,7,"Schingen","108.62","Sarge","95.8"
20130721,2013,7,"Gresh","74.8","Ceej","89.08"
20130722,2013,7,"Ceej","89.08","Gresh","74.8"
20130731,2013,7,"Ost","73.72","Winks","93.08"
20130732,2013,7,"Winks","93.08","Ost","73.72"
20130741,2013,7,"Rades","82.02","Frank","90.7"
20130742,2013,7,"Frank","90.7","Rades","82.02"
20130751,2013,7,"Faber","126.52","Strand","88.84"
20130752,2013,7,"Strand","88.84","Faber","126.52"
20130801,2013,8,"Lude","79.14","Rades","94.46"
20130802,2013,8,"Rades","94.46","Lude","79.14"
20130811,2013,8,"Sarge","111.56","Benny","86.98"
20130812,2013,8,"Benny","86.98","Sarge","111.56"
20130821,2013,8,"Gresh","103.38","Schingen","56.2"
20130822,2013,8,"Schingen","56.2","Gresh","103.38"
20130831,2013,8,"Ost","129.84","Ceej","119.74"
20130832,2013,8,"Ceej","119.74","Ost","129.84"
20130841,2013,8,"Winks","62.22","Strand","102.86"
20130842,2013,8,"Strand","102.86","Winks","62.22"
20130851,2013,8,"Faber","110.44","Frank","71.7"
20130852,2013,8,"Frank","71.7","Faber","110.44"
20130901,2013,9,"Lude","78.46","Faber","79.92"
20130902,2013,9,"Faber","79.92","Lude","78.46"
20130911,2013,9,"Sarge","115.68","Rades","92.42"
20130912,2013,9,"Rades","92.42","Sarge","115.68"
20130921,2013,9,"Gresh","92.18","Benny","117.92"
20130922,2013,9,"Benny","117.92","Gresh","92.18"
20130931,2013,9,"Ost","80.1","Schingen","125.94"
20130932,2013,9,"Schingen","125.94","Ost","80.1"
20130941,2013,9,"Winks","96.36","Ceej","112.28"
20130942,2013,9,"Ceej","112.28","Winks","96.36"
20130951,2013,9,"Frank","26.68","Strand","74.22"
20130952,2013,9,"Strand","74.22","Frank","26.68"
20131001,2013,10,"Lude","104.06","Frank","69.12"
